data_code,data_item,asgs,sa4_code,sa4_name,year,value,state
ERP_F_16,Females - 70-74 years (no.),SA4,123,Sydney - Outer South West,2016,3923,New South Wales
ERP_F_16,Females - 70-74 years (no.),SA4,123,Sydney - Outer South West,2017,4325,New South Wales
ERP_F_17,Females - 75-79 years (no.),SA4,123,Sydney - Outer South West,2013,2260,New South Wales
ERP_F_17,Females - 75-79 years (no.),SA4,123,Sydney - Outer South West,2014,2373,New South Wales
ERP_F_17,Females - 75-79 years (no.),SA4,123,Sydney - Outer South West,2015,2519,New South Wales
ERP_F_17,Females - 75-79 years (no.),SA4,123,Sydney - Outer South West,2016,2637,New South Wales
ERP_F_17,Females - 75-79 years (no.),SA4,123,Sydney - Outer South West,2017,2806,New South Wales
ERP_F_18,Females - 80-84 years (no.),SA4,123,Sydney - Outer South West,2013,1711,New South Wales
ERP_F_18,Females - 80-84 years (no.),SA4,123,Sydney - Outer South West,2014,1701,New South Wales
ERP_F_18,Females - 80-84 years (no.),SA4,123,Sydney - Outer South West,2015,1716,New South Wales
ERP_F_18,Females - 80-84 years (no.),SA4,123,Sydney - Outer South West,2016,1807,New South Wales
ERP_F_18,Females - 80-84 years (no.),SA4,123,Sydney - Outer South West,2017,1874,New South Wales
ERP_F_19,Females - 85 and over (no.),SA4,123,Sydney - Outer South West,2013,1779,New South Wales
ERP_F_19,Females - 85 and over (no.),SA4,123,Sydney - Outer South West,2014,1852,New South Wales
ERP_F_19,Females - 85 and over (no.),SA4,123,Sydney - Outer South West,2015,1966,New South Wales
ERP_F_19,Females - 85 and over (no.),SA4,123,Sydney - Outer South West,2016,2019,New South Wales
ERP_F_19,Females - 85 and over (no.),SA4,123,Sydney - Outer South West,2017,2065,New South Wales
ERP_F_20,Females - Total (no.),SA4,123,Sydney - Outer South West,2013,127092,New South Wales
ERP_F_20,Females - Total (no.),SA4,123,Sydney - Outer South West,2014,129708,New South Wales
ERP_F_20,Females - Total (no.),SA4,123,Sydney - Outer South West,2015,132718,New South Wales
ERP_F_20,Females - Total (no.),SA4,123,Sydney - Outer South West,2016,136065,New South Wales
ERP_F_20,Females - Total (no.),SA4,123,Sydney - Outer South West,2017,139436,New South Wales
ERP_P_2,Persons - 0-4 years (no.),SA4,123,Sydney - Outer South West,2013,19214,New South Wales
ERP_P_2,Persons - 0-4 years (no.),SA4,123,Sydney - Outer South West,2014,19706,New South Wales
ERP_P_2,Persons - 0-4 years (no.),SA4,123,Sydney - Outer South West,2015,20162,New South Wales
ERP_P_2,Persons - 0-4 years (no.),SA4,123,Sydney - Outer South West,2016,20622,New South Wales
ERP_P_2,Persons - 0-4 years (no.),SA4,123,Sydney - Outer South West,2017,20673,New South Wales
ERP_P_3,Persons - 5-9 years (no.),SA4,123,Sydney - Outer South West,2013,18756,New South Wales
ERP_P_3,Persons - 5-9 years (no.),SA4,123,Sydney - Outer South West,2014,19328,New South Wales
ERP_P_3,Persons - 5-9 years (no.),SA4,123,Sydney - Outer South West,2015,20161,New South Wales
ERP_P_3,Persons - 5-9 years (no.),SA4,123,Sydney - Outer South West,2016,20752,New South Wales
ERP_P_3,Persons - 5-9 years (no.),SA4,123,Sydney - Outer South West,2017,21205,New South Wales
ERP_P_4,Persons - 10-14 years (no.),SA4,123,Sydney - Outer South West,2013,18166,New South Wales
ERP_P_4,Persons - 10-14 years (no.),SA4,123,Sydney - Outer South West,2014,18429,New South Wales
ERP_P_4,Persons - 10-14 years (no.),SA4,123,Sydney - Outer South West,2015,18519,New South Wales
ERP_P_4,Persons - 10-14 years (no.),SA4,123,Sydney - Outer South West,2016,18999,New South Wales
ERP_P_4,Persons - 10-14 years (no.),SA4,123,Sydney - Outer South West,2017,19654,New South Wales
ERP_P_5,Persons - 15-19 years (no.),SA4,123,Sydney - Outer South West,2013,18734,New South Wales
ERP_P_5,Persons - 15-19 years (no.),SA4,123,Sydney - Outer South West,2014,18596,New South Wales
ERP_P_5,Persons - 15-19 years (no.),SA4,123,Sydney - Outer South West,2015,18630,New South Wales
ERP_P_5,Persons - 15-19 years (no.),SA4,123,Sydney - Outer South West,2016,18698,New South Wales
ERP_P_5,Persons - 15-19 years (no.),SA4,123,Sydney - Outer South West,2017,18884,New South Wales
ERP_P_6,Persons - 20-24 years (no.),SA4,123,Sydney - Outer South West,2013,18403,New South Wales
ERP_P_6,Persons - 20-24 years (no.),SA4,123,Sydney - Outer South West,2014,18711,New South Wales
ERP_P_6,Persons - 20-24 years (no.),SA4,123,Sydney - Outer South West,2015,18971,New South Wales
ERP_P_6,Persons - 20-24 years (no.),SA4,123,Sydney - Outer South West,2016,19153,New South Wales
ERP_P_6,Persons - 20-24 years (no.),SA4,123,Sydney - Outer South West,2017,19613,New South Wales
ERP_P_7,Persons - 25-29 years (no.),SA4,123,Sydney - Outer South West,2013,17891,New South Wales
ERP_P_7,Persons - 25-29 years (no.),SA4,123,Sydney - Outer South West,2014,18293,New South Wales
ERP_P_7,Persons - 25-29 years (no.),SA4,123,Sydney - Outer South West,2015,18765,New South Wales
ERP_P_7,Persons - 25-29 years (no.),SA4,123,Sydney - Outer South West,2016,19183,New South Wales
ERP_P_7,Persons - 25-29 years (no.),SA4,123,Sydney - Outer South West,2017,19679,New South Wales
ERP_P_8,Persons - 30-34 years (no.),SA4,123,Sydney - Outer South West,2013,17758,New South Wales
ERP_P_8,Persons - 30-34 years (no.),SA4,123,Sydney - Outer South West,2014,18476,New South Wales
ERP_P_8,Persons - 30-34 years (no.),SA4,123,Sydney - Outer South West,2015,19270,New South Wales
ERP_P_8,Persons - 30-34 years (no.),SA4,123,Sydney - Outer South West,2016,20110,New South Wales
ERP_P_8,Persons - 30-34 years (no.),SA4,123,Sydney - Outer South West,2017,20785,New South Wales
ERP_P_9,Persons - 35-39 years (no.),SA4,123,Sydney - Outer South West,2013,17299,New South Wales
ERP_P_9,Persons - 35-39 years (no.),SA4,123,Sydney - Outer South West,2014,17451,New South Wales
ERP_P_9,Persons - 35-39 years (no.),SA4,123,Sydney - Outer South West,2015,17811,New South Wales
ERP_P_9,Persons - 35-39 years (no.),SA4,123,Sydney - Outer South West,2016,18460,New South Wales
ERP_P_9,Persons - 35-39 years (no.),SA4,123,Sydney - Outer South West,2017,19342,New South Wales
ERP_P_10,Persons - 40-44 years (no.),SA4,123,Sydney - Outer South West,2013,17661,New South Wales
ERP_P_10,Persons - 40-44 years (no.),SA4,123,Sydney - Outer South West,2014,18165,New South Wales
ERP_P_10,Persons - 40-44 years (no.),SA4,123,Sydney - Outer South West,2015,18538,New South Wales
ERP_P_10,Persons - 40-44 years (no.),SA4,123,Sydney - Outer South West,2016,18717,New South Wales
ERP_P_10,Persons - 40-44 years (no.),SA4,123,Sydney - Outer South West,2017,18676,New South Wales
ERP_P_11,Persons - 45-49 years (no.),SA4,123,Sydney - Outer South West,2013,16600,New South Wales
ERP_P_11,Persons - 45-49 years (no.),SA4,123,Sydney - Outer South West,2014,16442,New South Wales
ERP_P_11,Persons - 45-49 years (no.),SA4,123,Sydney - Outer South West,2015,16564,New South Wales
ERP_P_11,Persons - 45-49 years (no.),SA4,123,Sydney - Outer South West,2016,17138,New South Wales
ERP_P_11,Persons - 45-49 years (no.),SA4,123,Sydney - Outer South West,2017,17708,New South Wales
ERP_P_12,Persons - 50-54 years (no.),SA4,123,Sydney - Outer South West,2013,16999,New South Wales
ERP_P_12,Persons - 50-54 years (no.),SA4,123,Sydney - Outer South West,2014,17078,New South Wales
ERP_P_12,Persons - 50-54 years (no.),SA4,123,Sydney - Outer South West,2015,17011,New South Wales
ERP_P_12,Persons - 50-54 years (no.),SA4,123,Sydney - Outer South West,2016,16837,New South Wales
ERP_P_12,Persons - 50-54 years (no.),SA4,123,Sydney - Outer South West,2017,16752,New South Wales
ERP_P_13,Persons - 55-59 years (no.),SA4,123,Sydney - Outer South West,2013,15046,New South Wales
ERP_P_13,Persons - 55-59 years (no.),SA4,123,Sydney - Outer South West,2014,15321,New South Wales
ERP_P_13,Persons - 55-59 years (no.),SA4,123,Sydney - Outer South West,2015,15620,New South Wales
ERP_P_13,Persons - 55-59 years (no.),SA4,123,Sydney - Outer South West,2016,16001,New South Wales
ERP_P_13,Persons - 55-59 years (no.),SA4,123,Sydney - Outer South West,2017,16356,New South Wales
ERP_P_14,Persons - 60-64 years (no.),SA4,123,Sydney - Outer South West,2013,13065,New South Wales
ERP_P_14,Persons - 60-64 years (no.),SA4,123,Sydney - Outer South West,2014,13341,New South Wales
ERP_P_14,Persons - 60-64 years (no.),SA4,123,Sydney - Outer South West,2015,13599,New South Wales
ERP_P_14,Persons - 60-64 years (no.),SA4,123,Sydney - Outer South West,2016,13887,New South Wales
ERP_P_14,Persons - 60-64 years (no.),SA4,123,Sydney - Outer South West,2017,14092,New South Wales
ERP_P_15,Persons - 65-69 years (no.),SA4,123,Sydney - Outer South West,2013,10152,New South Wales
ERP_P_15,Persons - 65-69 years (no.),SA4,123,Sydney - Outer South West,2014,10725,New South Wales
ERP_P_15,Persons - 65-69 years (no.),SA4,123,Sydney - Outer South West,2015,11340,New South Wales
ERP_P_15,Persons - 65-69 years (no.),SA4,123,Sydney - Outer South West,2016,11825,New South Wales
ERP_P_15,Persons - 65-69 years (no.),SA4,123,Sydney - Outer South West,2017,12092,New South Wales
ERP_P_16,Persons - 70-74 years (no.),SA4,123,Sydney - Outer South West,2013,6100,New South Wales
ERP_P_16,Persons - 70-74 years (no.),SA4,123,Sydney - Outer South West,2014,6607,New South Wales
ERP_P_16,Persons - 70-74 years (no.),SA4,123,Sydney - Outer South West,2015,7108,New South Wales
ERP_P_16,Persons - 70-74 years (no.),SA4,123,Sydney - Outer South West,2016,7766,New South Wales
ERP_P_16,Persons - 70-74 years (no.),SA4,123,Sydney - Outer South West,2017,8573,New South Wales
ERP_P_17,Persons - 75-79 years (no.),SA4,123,Sydney - Outer South West,2013,4225,New South Wales
ERP_P_17,Persons - 75-79 years (no.),SA4,123,Sydney - Outer South West,2014,4483,New South Wales
ERP_P_17,Persons - 75-79 years (no.),SA4,123,Sydney - Outer South West,2015,4759,New South Wales
ERP_P_17,Persons - 75-79 years (no.),SA4,123,Sydney - Outer South West,2016,5036,New South Wales
ERP_P_17,Persons - 75-79 years (no.),SA4,123,Sydney - Outer South West,2017,5337,New South Wales
ERP_P_18,Persons - 80-84 years (no.),SA4,123,Sydney - Outer South West,2013,2889,New South Wales
ERP_P_18,Persons - 80-84 years (no.),SA4,123,Sydney - Outer South West,2014,2913,New South Wales
ERP_P_18,Persons - 80-84 years (no.),SA4,123,Sydney - Outer South West,2015,2995,New South Wales
ERP_P_18,Persons - 80-84 years (no.),SA4,123,Sydney - Outer South West,2016,3183,New South Wales
ERP_P_18,Persons - 80-84 years (no.),SA4,123,Sydney - Outer South West,2017,3378,New South Wales
ERP_P_19,Persons - 85 and over (no.),SA4,123,Sydney - Outer South West,2013,2691,New South Wales
ERP_P_19,Persons - 85 and over (no.),SA4,123,Sydney - Outer South West,2014,2819,New South Wales
ERP_P_19,Persons - 85 and over (no.),SA4,123,Sydney - Outer South West,2015,2994,New South Wales
ERP_P_19,Persons - 85 and over (no.),SA4,123,Sydney - Outer South West,2016,3067,New South Wales
ERP_P_19,Persons - 85 and over (no.),SA4,123,Sydney - Outer South West,2017,3147,New South Wales
ERP_P_20,Persons - Total (no.),SA4,123,Sydney - Outer South West,2013,251649,New South Wales
ERP_P_20,Persons - Total (no.),SA4,123,Sydney - Outer South West,2014,256884,New South Wales
ERP_P_20,Persons - Total (no.),SA4,123,Sydney - Outer South West,2015,262817,New South Wales
ERP_P_20,Persons - Total (no.),SA4,123,Sydney - Outer South West,2016,269434,New South Wales
ERP_P_20,Persons - Total (no.),SA4,123,Sydney - Outer South West,2017,276174,New South Wales
ERP_P_20,Persons - Total (no.),SA4,123,Sydney - Outer South West,2018,283434,New South Wales
ERP_18,Working Age Population (aged 15-64 years),SA4,123,Sydney - Outer South West,2013,67.3,New South Wales
ERP_18,Working Age Population (aged 15-64 years),SA4,123,Sydney - Outer South West,2014,66.9,New South Wales
ERP_18,Working Age Population (aged 15-64 years),SA4,123,Sydney - Outer South West,2015,66.5,New South Wales
ERP_18,Working Age Population (aged 15-64 years),SA4,123,Sydney - Outer South West,2016,66.1,New South Wales
ERP_18,Working Age Population (aged 15-64 years),SA4,123,Sydney - Outer South West,2017,65.9,New South Wales
ERP_19,Median Age - Males (years),SA4,123,Sydney - Outer South West,2013,33.3,New South Wales
ERP_19,Median Age - Males (years),SA4,123,Sydney - Outer South West,2014,33.4,New South Wales
ERP_19,Median Age - Males (years),SA4,123,Sydney - Outer South West,2015,33.5,New South Wales
ERP_19,Median Age - Males (years),SA4,123,Sydney - Outer South West,2016,33.6,New South Wales
ERP_19,Median Age - Males (years),SA4,123,Sydney - Outer South West,2017,33.7,New South Wales
ERP_22,Median Age - Females (years),SA4,123,Sydney - Outer South West,2013,34.9,New South Wales
ERP_22,Median Age - Females (years),SA4,123,Sydney - Outer South West,2014,34.9,New South Wales
ERP_22,Median Age - Females (years),SA4,123,Sydney - Outer South West,2015,34.9,New South Wales
ERP_22,Median Age - Females (years),SA4,123,Sydney - Outer South West,2016,35,New South Wales
ERP_22,Median Age - Females (years),SA4,123,Sydney - Outer South West,2017,35.1,New South Wales
ERP_23,Median Age - Persons (years),SA4,123,Sydney - Outer South West,2013,34.1,New South Wales
ERP_23,Median Age - Persons (years),SA4,123,Sydney - Outer South West,2014,34.1,New South Wales
ERP_23,Median Age - Persons (years),SA4,123,Sydney - Outer South West,2015,34.2,New South Wales
ERP_23,Median Age - Persons (years),SA4,123,Sydney - Outer South West,2016,34.3,New South Wales
ERP_23,Median Age - Persons (years),SA4,123,Sydney - Outer South West,2017,34.4,New South Wales
ERP_21,Population density (ERP at 30 June) (persons/km2),SA4,123,Sydney - Outer South West,2012,193.4,New South Wales
ERP_21,Population density (ERP at 30 June) (persons/km2),SA4,123,Sydney - Outer South West,2013,196.8,New South Wales
ERP_21,Population density (ERP at 30 June) (persons/km2),SA4,123,Sydney - Outer South West,2014,200.9,New South Wales
ERP_21,Population density (ERP at 30 June) (persons/km2),SA4,123,Sydney - Outer South West,2015,205.6,New South Wales
ERP_21,Population density (ERP at 30 June) (persons/km2),SA4,123,Sydney - Outer South West,2016,210.8,New South Wales
ERP_21,Population density (ERP at 30 June) (persons/km2),SA4,123,Sydney - Outer South West,2017,216,New South Wales
ERP_21,Population density (ERP at 30 June) (persons/km2),SA4,123,Sydney - Outer South West,2018,221.7,New South Wales
ERP_6,Persons - 0-14 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2013,20.7,New South Wales
ERP_6,Persons - 0-14 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2014,20.7,New South Wales
ERP_6,Persons - 0-14 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2015,20.6,New South Wales
ERP_6,Persons - 0-14 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2016,20.6,New South Wales
ERP_6,Persons - 0-14 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2017,20.4,New South Wales
ERP_7,Persons - 15-24 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2013,14,New South Wales
ERP_7,Persons - 15-24 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2014,13.9,New South Wales
ERP_7,Persons - 15-24 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2015,13.7,New South Wales
ERP_7,Persons - 15-24 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2016,13.5,New South Wales
ERP_7,Persons - 15-24 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2017,13.4,New South Wales
ERP_8,Persons - 25-34 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2013,13.9,New South Wales
ERP_8,Persons - 25-34 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2014,13.9,New South Wales
ERP_8,Persons - 25-34 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2015,14.1,New South Wales
ERP_8,Persons - 25-34 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2016,14.2,New South Wales
ERP_8,Persons - 25-34 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2017,14.4,New South Wales
ERP_9,Persons - 35-44 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2013,13.8,New South Wales
ERP_9,Persons - 35-44 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2014,13.7,New South Wales
ERP_9,Persons - 35-44 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2015,13.6,New South Wales
ERP_9,Persons - 35-44 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2016,13.4,New South Wales
ERP_9,Persons - 35-44 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2017,13.3,New South Wales
ERP_10,Persons - 45-54 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2013,13.4,New South Wales
ERP_10,Persons - 45-54 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2014,13.2,New South Wales
ERP_10,Persons - 45-54 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2015,13,New South Wales
ERP_10,Persons - 45-54 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2016,12.9,New South Wales
ERP_10,Persons - 45-54 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2017,12.9,New South Wales
ERP_11,Persons - 55-64 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2013,12,New South Wales
ERP_11,Persons - 55-64 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2014,12,New South Wales
ERP_11,Persons - 55-64 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2015,12,New South Wales
ERP_11,Persons - 55-64 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2016,12,New South Wales
ERP_11,Persons - 55-64 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2017,11.9,New South Wales
ERP_12,Persons - 65-74 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2013,7.4,New South Wales
ERP_12,Persons - 65-74 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2014,7.7,New South Wales
ERP_12,Persons - 65-74 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2015,8,New South Wales
ERP_12,Persons - 65-74 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2016,8.3,New South Wales
ERP_12,Persons - 65-74 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2017,8.6,New South Wales
ERP_13,Persons - 75-84 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2013,3.4,New South Wales
ERP_13,Persons - 75-84 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2014,3.5,New South Wales
ERP_13,Persons - 75-84 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2015,3.6,New South Wales
ERP_13,Persons - 75-84 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2016,3.7,New South Wales
ERP_13,Persons - 75-84 years (%),SA4,124,Sydney - Outer West and Blue Mountains,2017,3.8,New South Wales
